COMPENSATION_ID,PERIOD_START,PERIOD_END,LOBBYIST_ID,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,COMPENSATION_AMOUNT,CLIENT_ID,CLIENT_NAME,CREATED_DATE
42610,07/01/2015,09/30/2015,27201,John,A,Doerrer,$7500.00,24453,MCDONALD'S CORPORATION,10/07/2015
42611,07/01/2015,09/30/2015,27201,John,A,Doerrer,$7500.00,14163,Gilbane Building Co.,10/07/2015
42547,07/01/2015,09/30/2015,26341,Jay,D,Doherty,$1875.00,26481,"Pivot3, Inc.",10/06/2015
42549,07/01/2015,09/30/2015,26341,Jay,D,Doherty,$3500.00,12411,"AECOM USA, Inc.",10/06/2015
42550,07/01/2015,09/30/2015,26341,Jay,D,Doherty,$5000.00,24821,Lakeshore Recycling Systems,10/06/2015
42551,07/01/2015,09/30/2015,26341,Jay,D,Doherty,$17625.00,12094,Commonwealth Edison,10/06/2015
42323,07/01/2015,09/30/2015,23016,Beth,,Doria,$3000.00,24697,Federation of Women Contractors,09/30/2015
42782,07/01/2015,09/30/2015,27383,David,M,Dring,$15000.00,20481,Ted Wynn,10/09/2015
42783,07/01/2015,09/30/2015,27383,David,M,Dring,$18750.00,12139,Academy for Urban School Leadership,10/09/2015
42784,07/01/2015,09/30/2015,27383,David,M,Dring,$16313.00,16441,Securities Industry and Financial Markets Association,10/09/2015
42785,07/01/2015,09/30/2015,27383,David,M,Dring,$27000.00,17045,Uber,10/09/2015
42786,07/01/2015,09/30/2015,27383,David,M,Dring,$15000.00,20962,"Dominion Voting Systems, Inc.",10/09/2015
42788,07/01/2015,09/30/2015,27383,David,M,Dring,$19500.00,24495,Citigroup Management Corporation,10/09/2015
42789,07/01/2015,09/30/2015,27383,David,M,Dring,$18000.00,24494,Dell,10/09/2015
42790,07/01/2015,09/30/2015,27383,David,M,Dring,$15000.00,22622,Growth Energy,10/09/2015
42791,07/01/2015,09/30/2015,27383,David,M,Dring,$6000.00,25041,CLEAR,10/09/2015
42792,07/01/2015,09/30/2015,27383,David,M,Dring,$7500.00,15001,SMG,10/09/2015
42794,07/01/2015,09/30/2015,27383,David,M,Dring,$15000.00,11551,Hilton Worldwide,10/09/2015
42795,07/01/2015,09/30/2015,27383,David,M,Dring,$30000.00,14826,American Beverage Association,10/09/2015
42797,07/01/2015,09/30/2015,27383,David,M,Dring,$15000.00,24861,Northern Illinois Sprinkler Advisory Board,10/09/2015
42798,07/01/2015,09/30/2015,27383,David,M,Dring,$18000.00,15701,United Technologies Corporation,10/09/2015
42799,07/01/2015,09/30/2015,27383,David,M,Dring,$6000.00,11550,Delaware North Companies,10/09/2015
42800,07/01/2015,09/30/2015,27383,David,M,Dring,$30000.00,23381,United Parcel Service,10/09/2015
42801,07/01/2015,09/30/2015,27383,David,M,Dring,$5000.00,27361,"R.M. Chin & Associates, Inc.",10/09/2015
42969,07/01/2015,09/30/2015,27864,David,M,Dring,$15000.00,24861,Northern Illinois Sprinkler Advisory Board,10/09/2015
42972,07/01/2015,09/30/2015,27864,David,M,Dring,$15000.00,22622,Growth Energy,10/09/2015
42974,07/01/2015,09/30/2015,27864,David,M,Dring,$6000.00,25041,CLEAR,10/09/2015
42978,07/01/2015,09/30/2015,27864,David,M,Dring,$18000.00,24494,Dell,10/09/2015
42980,07/01/2015,09/30/2015,27864,David,M,Dring,$18750.00,12139,Academy for Urban School Leadership,10/09/2015
42983,07/01/2015,09/30/2015,27864,David,M,Dring,$5000.00,27361,"R.M. Chin & Associates, Inc.",10/09/2015
42985,07/01/2015,09/30/2015,27864,David,M,Dring,$15000.00,20962,"Dominion Voting Systems, Inc.",10/09/2015
42987,07/01/2015,09/30/2015,27864,David,M,Dring,$19500.00,24495,Citigroup Management Corporation,10/09/2015
42990,07/01/2015,09/30/2015,27864,David,M,Dring,$18000.00,15701,United Technologies Corporation,10/09/2015
42993,07/01/2015,09/30/2015,27864,David,M,Dring,$15000.00,11551,Hilton Worldwide,10/09/2015
42997,07/01/2015,09/30/2015,27864,David,M,Dring,$15000.00,20481,Ted Wynn,10/09/2015
42999,07/01/2015,09/30/2015,27864,David,M,Dring,$30000.00,14826,American Beverage Association,10/09/2015
43005,07/01/2015,09/30/2015,27864,David,M,Dring,$7500.00,15001,SMG,10/09/2015
43009,07/01/2015,09/30/2015,27864,David,M,Dring,$30000.00,23381,United Parcel Service,10/09/2015
43013,07/01/2015,09/30/2015,27864,David,M,Dring,$27000.00,17045,Uber,10/09/2015
43016,07/01/2015,09/30/2015,27864,David,M,Dring,$6000.00,11550,Delaware North Companies,10/09/2015
43018,07/01/2015,09/30/2015,27864,David,M,Dring,$16313.00,16441,Securities Industry and Financial Markets Association,10/09/2015
43625,07/01/2015,09/30/2015,27878,Kathleen,A,Duncan,$500.00,26843,Loukas Development,10/15/2015
43630,07/01/2015,09/30/2015,27878,Kathleen,A,Duncan,$1000.00,12072,Standard Parking,10/15/2015
43631,07/01/2015,09/30/2015,27878,Kathleen,A,Duncan,$2000.00,16344,Sterling Bay Companies,10/15/2015
43642,07/01/2015,09/30/2015,27880,Kathleen,A,Duncan,$2000.00,16344,Sterling Bay Companies,10/15/2015
43650,07/01/2015,09/30/2015,27880,Kathleen,A,Duncan,$1000.00,12072,Standard Parking,10/15/2015
43651,07/01/2015,09/30/2015,27880,Kathleen,A,Duncan,$500.00,26843,Loukas Development,10/15/2015
44639,07/01/2015,09/30/2015,27021,John,F,Dunn,$22500.00,27121,Airbnb,10/20/2015
44640,07/01/2015,09/30/2015,27021,John,F,Dunn,$30000.00,18801,"SSP America, Inc.",10/20/2015
44641,07/01/2015,09/30/2015,27021,John,F,Dunn,$30000.00,12784,Hudson Group,10/20/2015
44644,07/01/2015,09/30/2015,27021,John,F,Dunn,$25000.00,11650,Diageo NA,10/20/2015
44645,07/01/2015,09/30/2015,27021,John,F,Dunn,$2500.00,26562,Harris & Harris,10/20/2015
44646,07/01/2015,09/30/2015,27021,John,F,Dunn,$15000.00,12780,PNC Bank,10/20/2015
44649,07/01/2015,09/30/2015,27021,John,F,Dunn,$37500.00,21081,Lyft,10/20/2015
44651,07/01/2015,09/30/2015,27021,John,F,Dunn,$19500.00,26561,Luxe Valet,10/20/2015
44653,07/01/2015,09/30/2015,27021,John,F,Dunn,$18000.00,13163,"Apple, Inc",10/20/2015
44708,07/01/2015,09/30/2015,27902,Michael,,Ezgur,$2000.00,16344,Sterling Bay Companies,10/20/2015
44709,07/01/2015,09/30/2015,27902,Michael,,Ezgur,$5000.00,27678,Jeff Minor,10/20/2015
44710,07/01/2015,09/30/2015,27902,Michael,,Ezgur,$4000.00,27523,"Baum Revision, LLC",10/20/2015
44715,07/01/2015,09/30/2015,27902,Michael,,Ezgur,$10000.00,27674,"LG Development Group, LLC",10/20/2015
44719,07/01/2015,09/30/2015,27902,Michael,,Ezgur,$2000.00,27521,Barry Sidel,10/20/2015
44724,07/01/2015,09/30/2015,27902,Michael,,Ezgur,$5000.00,27677,"Msquared Properties, LLC",10/20/2015
42261,07/01/2015,09/30/2015,22273,Deborah,A,Faktor,$3000.00,12892,Blommer Chocolate Company,09/30/2015
44762,07/01/2015,09/30/2015,22714,Brooke,,Fallon,$1736.75,11906,Institute for Justice,10/20/2015
43375,07/01/2015,09/30/2015,27041,Mark,J,Fary,$20000.00,26241,L & R Parking,10/14/2015
43376,07/01/2015,09/30/2015,27041,Mark,J,Fary,$7500.00,11541,"William Filan, Ltd",10/14/2015
43072,07/01/2015,09/30/2015,22989,Marina,Y,Faz-Huppert,$1000.00,21823,Local 881 United Food and Commercial Workers,10/12/2015
43025,07/01/2015,09/30/2015,27001,William,M,Filan,$10000.00,27101,Red Bull North America,10/09/2015
43026,07/01/2015,09/30/2015,27001,William,M,Filan,$5000.00,27102,Pepsi Americas General Bottles,10/09/2015
45401,07/01/2015,09/30/2015,28201,William,M,Filan,$5000.00,27102,Pepsi Americas General Bottles,10/30/2015
45402,07/01/2015,09/30/2015,28201,William,M,Filan,$10000.00,27101,Red Bull North America,10/30/2015
42741,07/01/2015,09/30/2015,23921,G. A.,,Finch,$4200.00,25261,"""I AM"" TEMPLE OF CHICAGO",10/08/2015
43067,07/01/2015,09/30/2015,27867,G. A.,,Finch,$4200.00,25261,"""I AM"" TEMPLE OF CHICAGO",10/12/2015
44318,07/01/2015,09/30/2015,22815,Daniel,A,Finkel,$5000.00,12120,Gold Coast Tickets,10/19/2015
44718,07/01/2015,09/30/2015,22443,John,,Foster,$26562.50,16623,"Interstate JCDecaux, LLC",10/20/2015
44713,07/01/2015,09/30/2015,22666,Elizabeth,H,Friedgut,$7500.00,21242,Greater Southwest Development Corporation,10/20/2015
44714,07/01/2015,09/30/2015,22666,Elizabeth,H,Friedgut,$7500.00,24545,"Gorman & Company, Inc.",10/20/2015
44716,07/01/2015,09/30/2015,22666,Elizabeth,H,Friedgut,$7500.00,24547,Rosenwald Courts Apartments,10/20/2015
44717,07/01/2015,09/30/2015,22666,Elizabeth,H,Friedgut,$7500.00,24548,"The Habitat Company, LLC",10/20/2015
44752,07/01/2015,09/30/2015,25101,Steven,D,Friedland,$2500.00,25881,IFF,10/20/2015
44753,07/01/2015,09/30/2015,25101,Steven,D,Friedland,$2500.00,25882,Bickerdike Redevelopment Corporation,10/20/2015
44755,07/01/2015,09/30/2015,25101,Steven,D,Friedland,$2500.00,24532,MR Properties LLC,10/20/2015
44580,07/01/2015,09/30/2015,23029,Stephen,B,Friedman,$29588.00,14752,Presence Health,10/20/2015
44459,07/01/2015,09/30/2015,22577,John,A,Fritchey,$6000.00,24505,Pilsen Wellness Center,10/19/2015
44460,07/01/2015,09/30/2015,22577,John,A,Fritchey,$6000.00,22384,ESI Consultants Ltd.,10/19/2015
44461,07/01/2015,09/30/2015,22577,John,A,Fritchey,$5000.00,24506,"React Presents, Inc",10/19/2015
44370,07/01/2015,09/30/2015,22944,Terry,M,Gabinski,$15000.00,16877,FH Paschen,10/19/2015
44371,07/01/2015,09/30/2015,22944,Terry,M,Gabinski,$15000.00,12112,Anheuser Busch Companies,10/19/2015
44372,07/01/2015,09/30/2015,22944,Terry,M,Gabinski,$22500.00,21527,American Chemistry Council,10/19/2015
44342,07/01/2015,09/30/2015,27581,Robert,L,Gamrath,$1500.00,26901,LC Hotel LLC,10/19/2015
44343,07/01/2015,09/30/2015,27581,Robert,L,Gamrath,$7500.00,13841,"SF CH I, LLC",10/19/2015
43394,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$2024.00,25621,"11 South LaSalle Hotel Partners, LLC",10/14/2015
43400,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$1848.00,12894,"Compass Group USA, Inc",10/14/2015
43402,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$308.00,24598,DRW Trading Group,10/14/2015
43404,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$264.00,27624,"Garfield's Beverage C1, LLC",10/14/2015
43405,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$44.00,24517,"GLL Properties 444 North Michigan, LP",10/14/2015
43406,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$2244.00,26681,"Great Education Partners, LLC",10/14/2015
43407,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$4708.00,23441,"Healthway Services of Illinois, LLC",10/14/2015
43409,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$1584.00,27626,LifeStorage,10/14/2015
43413,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$877.00,12899,North Park University,10/14/2015
43418,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$1056.00,25282,"Plymouth Partners, LP",10/14/2015
43421,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$396.00,26021,The Pizzuti Companies,10/14/2015
43422,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$44.00,24422,Tishman Speyer Properties,10/14/2015
43424,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$572.00,26609,"Van Pelt, Richard",10/14/2015
43425,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$176.00,26041,"Wiener, Stephen A. and Corley, Sherry L.",10/14/2015
43426,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$1012.00,25603,Zeller Realty Corp.,10/14/2015
44248,07/01/2015,09/30/2015,27870,Joseph,P.,Gattuso,$2244.00,25602,"Great Education Partners, LLC",10/19/2015
43746,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,22521,121 E Cermak LLC,10/15/2015
43750,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,12687,"Belgravia Group, Ltd.",10/15/2015
43751,07/01/2015,09/30/2015,27876,John,J,George,$500.00,21145,John Buck Co.,10/15/2015
43752,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,22523,Capstone Collegiate Communities,10/15/2015
43753,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,12299,Central Station LLC,10/15/2015
43760,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,20108,Friedman Properties,10/15/2015
43765,07/01/2015,09/30/2015,27876,John,J,George,$500.00,23861,Hearn Company,10/15/2015
43768,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,24679,JK Equities LLC,10/15/2015
43789,07/01/2015,09/30/2015,27876,John,J,George,$5000.00,20103,"Jupiter Realty Company,. LLC",10/15/2015
43790,07/01/2015,09/30/2015,27876,John,J,George,$5000.00,12317,"Lakeshore East, LLC",10/15/2015
43792,07/01/2015,09/30/2015,27876,John,J,George,$500.00,26843,Loukas Development,10/15/2015
43793,07/01/2015,09/30/2015,27876,John,J,George,$2000.00,24681,"M & R Development, LLC",10/15/2015
43797,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,21926,Midwest Property Group,10/15/2015
43799,07/01/2015,09/30/2015,27876,John,J,George,$2000.00,20104,Moody Bible Institute,10/15/2015
43804,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,25462,Riverside Investment and Development,10/15/2015
43810,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,12072,Standard Parking,10/15/2015
43811,07/01/2015,09/30/2015,27876,John,J,George,$2000.00,16344,Sterling Bay Companies,10/15/2015
43818,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,24982,Waterton Associates LLC,10/15/2015
43821,07/01/2015,09/30/2015,27876,John,J,George,$1000.00,18641,Wolf Point Owners LLC,10/15/2015
43975,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,12072,Standard Parking,10/15/2015
43980,07/01/2015,09/30/2015,27883,John,J,George,$5000.00,12317,"Lakeshore East, LLC",10/15/2015
43996,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,22523,Capstone Collegiate Communities,10/15/2015
43997,07/01/2015,09/30/2015,27883,John,J,George,$2000.00,24681,"M & R Development, LLC",10/15/2015
44003,07/01/2015,09/30/2015,27883,John,J,George,$2000.00,16344,Sterling Bay Companies,10/15/2015
44008,07/01/2015,09/30/2015,27883,John,J,George,$5000.00,20103,"Jupiter Realty Company,. LLC",10/15/2015
44010,07/01/2015,09/30/2015,27883,John,J,George,$500.00,26843,Loukas Development,10/15/2015
44043,07/01/2015,09/30/2015,27883,John,J,George,$500.00,23861,Hearn Company,10/15/2015
44045,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,22521,121 E Cermak LLC,10/15/2015
44050,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,12687,"Belgravia Group, Ltd.",10/15/2015
44052,07/01/2015,09/30/2015,27883,John,J,George,$2000.00,20104,Moody Bible Institute,10/15/2015
44061,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,24679,JK Equities LLC,10/15/2015
44070,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,20108,Friedman Properties,10/15/2015
44075,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,12299,Central Station LLC,10/15/2015
44086,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,21926,Midwest Property Group,10/15/2015
44097,07/01/2015,09/30/2015,27883,John,J,George,$500.00,21145,John Buck Co.,10/15/2015
44098,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,24982,Waterton Associates LLC,10/15/2015
44117,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,18641,Wolf Point Owners LLC,10/15/2015
44123,07/01/2015,09/30/2015,27883,John,J,George,$1000.00,25462,Riverside Investment and Development,10/15/2015
44189,07/01/2015,09/30/2015,27461,Mara,S,Georges,$1500.00,19602,"Lexington Homes, LLC",10/16/2015
44190,07/01/2015,09/30/2015,27461,Mara,S,Georges,$250.00,25421,Metro Loans,10/16/2015
44191,07/01/2015,09/30/2015,27461,Mara,S,Georges,$250.00,22981,Joseph Feldman,10/16/2015
44194,07/01/2015,09/30/2015,27461,Mara,S,Georges,$2000.00,20763,Yellow Group LLC,10/16/2015
44245,07/01/2015,09/30/2015,22943,Michael,,Ginter,$2600.01,12633,Chicago Parking Meters LLC,10/19/2015
44316,07/01/2015,09/30/2015,27641,Jeffrey,A,Glass,$6000.00,24741,Herts Equipment Rental,10/19/2015
44319,07/01/2015,09/30/2015,27641,Jeffrey,A,Glass,$5000.00,12943,Motion Picture Association of America,10/19/2015
44321,07/01/2015,09/30/2015,27641,Jeffrey,A,Glass,$2500.00,27081,Chicago Cosmetology Association,10/19/2015
44322,07/01/2015,09/30/2015,27641,Jeffrey,A,Glass,$8000.00,24597,Custom Strains,10/19/2015
45381,07/01/2015,09/30/2015,28162,Jeffrey,A,Glass,$5000.00,12943,Motion Picture Association of America,10/29/2015
45387,07/01/2015,09/30/2015,28162,Jeffrey,A,Glass,$8000.00,24597,Custom Strains,10/29/2015
45394,07/01/2015,09/30/2015,28162,Jeffrey,A,Glass,$6000.00,24741,Herts Equipment Rental,10/29/2015
45395,07/01/2015,09/30/2015,28162,Jeffrey,A,Glass,$2500.00,27081,Chicago Cosmetology Association,10/29/2015
44199,07/01/2015,09/30/2015,24202,Scott,,Goldstein,$11233.85,25062,Far South CDC,10/16/2015
43270,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$1694.00,21421,"ALDI, Inc., an Illinois corporation",10/14/2015
43271,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$1218.00,12494,General Growth Properties,10/14/2015
43272,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$7714.00,24700,Hansen Realty Services LLC,10/14/2015
43273,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$11919.00,21422,"JMB Financial Advisors, LLC",10/14/2015
43274,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$5800.00,20682,Presence Health System,10/14/2015
43275,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$18386.00,26441,Portillo Restaurant Group,10/14/2015
43276,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$3944.00,18005,Wendy's Company,10/14/2015
43277,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$17719.00,17044,United Center Joint Venture,10/14/2015
43278,07/01/2015,09/30/2015,25903,Matthew,B,Gomez-Mesquita,$3944.00,18004,Wendy's Old Fashioned Hamburgers,10/14/2015
43294,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$5800.00,20682,Presence Health System,10/14/2015
43297,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$18386.00,26441,Portillo Restaurant Group,10/14/2015
43298,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$7714.00,24700,Hansen Realty Services LLC,10/14/2015
43300,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$3944.00,18004,Wendy's Old Fashioned Hamburgers,10/14/2015
43302,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$3944.00,18005,Wendy's Company,10/14/2015
43304,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$1694.00,21421,"ALDI, Inc., an Illinois corporation",10/14/2015
43307,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$11919.00,21422,"JMB Financial Advisors, LLC",10/14/2015
43308,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$1218.00,12494,General Growth Properties,10/14/2015
43310,07/01/2015,09/30/2015,27873,Matthew,B,Gomez-Mesquita,$17719.00,17044,United Center Joint Venture,10/14/2015
44271,07/01/2015,09/30/2015,27869,Graham,C,Grady,$500.00,26601,1320 North State Parkway Apartments,10/19/2015
44272,07/01/2015,09/30/2015,27869,Graham,C,Grady,$1000.00,26602,1500 Lake Shore Drive Building Corp.,10/19/2015
44467,07/01/2015,09/30/2015,27869,Graham,C,Grady,$2000.00,25921,Bel Harbour Condominium Association,10/20/2015
44469,07/01/2015,09/30/2015,27869,Graham,C,Grady,$1000.00,24511,"Blue Atlantic Acquisition Company II, LLC",10/20/2015
44470,07/01/2015,09/30/2015,27869,Graham,C,Grady,$2500.00,26604,"Coyne American Institute, Inc.",10/20/2015
44472,07/01/2015,09/30/2015,27869,Graham,C,Grady,$1500.00,26607,"Gateway  Montessori School, Inc.",10/20/2015
44550,07/01/2015,09/30/2015,27869,Graham,C,Grady,$2500.00,24612,"Greystar GP II, LLC",10/20/2015
44552,07/01/2015,09/30/2015,27869,Graham,C,Grady,$500.00,20092,KHP Hotel Holding LLC,10/20/2015
44553,07/01/2015,09/30/2015,27869,Graham,C,Grady,$2000.00,25922,Dennis Kulak,10/20/2015
44554,07/01/2015,09/30/2015,27869,Graham,C,Grady,$500.00,24614,Steven Molo,10/20/2015
44556,07/01/2015,09/30/2015,27869,Graham,C,Grady,$5000.00,15165,National Shopping Plazas Inc,10/20/2015
44557,07/01/2015,09/30/2015,27869,Graham,C,Grady,$1000.00,15924,Noble Network of Charter Schools,10/20/2015
44558,07/01/2015,09/30/2015,27869,Graham,C,Grady,$500.00,11999,"One North Dearborn Properties, LLC",10/20/2015
44559,07/01/2015,09/30/2015,27869,Graham,C,Grady,$500.00,24615,"One North LaSalle Properties, LLC",10/20/2015
44560,07/01/2015,09/30/2015,27869,Graham,C,Grady,$1000.00,19482,"Pace Property Group, LLC",10/20/2015
44700,07/01/2015,09/30/2015,27869,Graham,C,Grady,$2500.00,26609,"Van Pelt, Richard",10/20/2015
44701,07/01/2015,09/30/2015,27869,Graham,C,Grady,$500.00,26610,Wight & Company,10/20/2015
44703,07/01/2015,09/30/2015,27869,Graham,C,Grady,$2000.00,27622,Northwestern University Settlement Association,10/20/2015
44704,07/01/2015,09/30/2015,27869,Graham,C,Grady,$1500.00,11782,Novak Construction,10/20/2015
44705,07/01/2015,09/30/2015,27869,Graham,C,Grady,$3500.00,27623,"Toledo Property Group, L.L.C.",10/20/2015
45906,07/01/2015,09/30/2015,28441,Graham,C,Grady,$2000.00,25921,Bel Harbour Condominium Association,11/19/2015
45908,07/01/2015,09/30/2015,28441,Graham,C,Grady,$1000.00,19482,"Pace Property Group, LLC",11/19/2015
45910,07/01/2015,09/30/2015,28441,Graham,C,Grady,$2000.00,27622,Northwestern University Settlement Association,11/19/2015
45914,07/01/2015,09/30/2015,28441,Graham,C,Grady,$2500.00,26604,"Coyne American Institute, Inc.",11/19/2015
45921,07/01/2015,09/30/2015,28441,Graham,C,Grady,$500.00,24615,"One North LaSalle Properties, LLC",11/19/2015
45927,07/01/2015,09/30/2015,28441,Graham,C,Grady,$1000.00,24511,"Blue Atlantic Acquisition Company II, LLC",11/19/2015
45932,07/01/2015,09/30/2015,28441,Graham,C,Grady,$500.00,26601,1320 North State Parkway Apartments,11/19/2015
45938,07/01/2015,09/30/2015,28441,Graham,C,Grady,$500.00,11999,"One North Dearborn Properties, LLC",11/19/2015
45941,07/01/2015,09/30/2015,28441,Graham,C,Grady,$1000.00,15924,Noble Network of Charter Schools,11/19/2015
45943,07/01/2015,09/30/2015,28441,Graham,C,Grady,$500.00,26610,Wight & Company,11/19/2015
45944,07/01/2015,09/30/2015,28441,Graham,C,Grady,$500.00,24614,Steven Molo,11/19/2015
45954,07/01/2015,09/30/2015,28441,Graham,C,Grady,$2500.00,24612,"Greystar GP II, LLC",11/19/2015
45959,07/01/2015,09/30/2015,28441,Graham,C,Grady,$500.00,20092,KHP Hotel Holding LLC,11/19/2015
45963,07/01/2015,09/30/2015,28441,Graham,C,Grady,$2500.00,26609,"Van Pelt, Richard",11/19/2015
45965,07/01/2015,09/30/2015,28441,Graham,C,Grady,$3500.00,27623,"Toledo Property Group, L.L.C.",11/19/2015
45967,07/01/2015,09/30/2015,28441,Graham,C,Grady,$5000.00,15165,National Shopping Plazas Inc,11/19/2015
45969,07/01/2015,09/30/2015,28441,Graham,C,Grady,$1500.00,11782,Novak Construction,11/19/2015
