Year,LOBBYIST_ID,EMPLOYER_ID,CLIENT_ID,LOBBYIST_SALUTATION,LOBBYIST_FIRST_NAME,LOBBYIST_MIDDLE_INITIAL,LOBBYIST_LAST_NAME,LOBBYIST_SUFFIX,EMPLOYER_NAME,CLIENT_NAME
2015,22992,10362,18782,,William,F,Smith,,Cornerstone Government Affairs,"NRG Energy, Inc."
2015,24501,10362,18782,,William,F,Smith,,Cornerstone Government Affairs,"NRG Energy, Inc."
2015,24545,10362,18782,,William,F,Smith,,Cornerstone Government Affairs,"NRG Energy, Inc."
2015,24545,10362,25521,,William,F,Smith,,Cornerstone Government Affairs,Lua Technologies Inc
2015,24501,10362,25521,,William,F,Smith,,Cornerstone Government Affairs,Lua Technologies Inc
2015,24501,10362,17629,,William,F,Smith,,Cornerstone Government Affairs,Jason Learning
2015,23721,10362,17629,,William,F,Smith,,Cornerstone Government Affairs,Jason Learning
2015,22992,10362,17629,,William,F,Smith,,Cornerstone Government Affairs,Jason Learning
2015,24545,10362,17629,,William,F,Smith,,Cornerstone Government Affairs,Jason Learning
2015,22992,10362,20202,,William,F,Smith,,Cornerstone Government Affairs,Illinois Credit Union League
2015,24545,10362,20202,,William,F,Smith,,Cornerstone Government Affairs,Illinois Credit Union League
2015,23721,10362,20202,,William,F,Smith,,Cornerstone Government Affairs,Illinois Credit Union League
2015,24501,10362,20202,,William,F,Smith,,Cornerstone Government Affairs,Illinois Credit Union League
2015,24501,10362,18701,,William,F,Smith,,Cornerstone Government Affairs,Hunt Development Group LLC
2015,23721,10362,18701,,William,F,Smith,,Cornerstone Government Affairs,Hunt Development Group LLC
2015,24545,10362,18701,,William,F,Smith,,Cornerstone Government Affairs,Hunt Development Group LLC
2015,22992,10362,18701,,William,F,Smith,,Cornerstone Government Affairs,Hunt Development Group LLC
2015,23721,10362,25101,,William,F,Smith,,Cornerstone Government Affairs,Gotham Greens Farms
2015,24501,10362,25101,,William,F,Smith,,Cornerstone Government Affairs,Gotham Greens Farms
2015,24545,10362,25101,,William,F,Smith,,Cornerstone Government Affairs,Gotham Greens Farms
2015,23721,10362,22301,,William,F,Smith,,Cornerstone Government Affairs,Fulton & Ogden LLC
2015,24545,10362,22301,,William,F,Smith,,Cornerstone Government Affairs,Fulton & Ogden LLC
2015,22992,10362,22301,,William,F,Smith,,Cornerstone Government Affairs,Fulton & Ogden LLC
2015,24501,10362,22301,,William,F,Smith,,Cornerstone Government Affairs,Fulton & Ogden LLC
2015,24501,10362,20181,,William,F,Smith,,Cornerstone Government Affairs,Community Bankers Association of Illinois
2015,24545,10362,20181,,William,F,Smith,,Cornerstone Government Affairs,Community Bankers Association of Illinois
2015,23721,10362,20181,,William,F,Smith,,Cornerstone Government Affairs,Community Bankers Association of Illinois
2015,22992,10362,20181,,William,F,Smith,,Cornerstone Government Affairs,Community Bankers Association of Illinois
2015,24545,10362,25841,,William,F,Smith,,Cornerstone Government Affairs,"Cellebrite USA, Inc"
2015,22353,6781,16081,Mr.,Marlon,,Smith,,Loop Capital Markets LLC,Loop Capital Markets
2015,22750,10241,15803,,Ira,,Smelkinson,,Morgan Stanley & Co.  LLC,Morgan Stanley  & Co. LLC
2015,22479,12065,22341,Mr.,Marty,,Small,,"KnowHow-Now, Inc.",AST Corporation
2015,22424,7721,12036,Mr.,Michael,J,Smale,,Incapital LLC,Incapital LLC
2015,25962,12062,16623,Mr.,Lars,,Skugstad,,"Foster Interstate Media, Inc.","Interstate JCDecaux, LLC"
2015,22452,12062,16623,Mr.,Lars,,Skugstad,,"Foster Interstate Media, Inc.","Interstate JCDecaux, LLC"
2015,22837,12099,22128,Mr.,Richard,,Silverman,,Sidley Austin LLP,CareerBuilder
2015,26523,12099,22128,Mr.,Richard,,Silverman,,Sidley Austin LLP,CareerBuilder
2015,22909,12107,22183,Mr.,Warren,E,Silver,,Silver Law Office PC,Windy City RE LLC
2015,27888,12107,26761,Mr.,Warren,E,Silver,,Silver Law Office PC,Kapil Kumar
2015,26421,12107,26761,Mr.,Warren,E,Silver,,Silver Law Office PC,Kapil Kumar
2015,27888,12107,27661,Mr.,Warren,E,Silver,,Silver Law Office PC,Kaisha Dear
2015,27888,12107,27662,Mr.,Warren,E,Silver,,Silver Law Office PC,Griffith Place LLC
2015,27888,12107,26763,Mr.,Warren,E,Silver,,Silver Law Office PC,GEMMA Properties LLC
2015,26421,12107,26763,Mr.,Warren,E,Silver,,Silver Law Office PC,GEMMA Properties LLC
2015,22909,12107,22182,Mr.,Warren,E,Silver,,Silver Law Office PC,First Unitarian Church of Chicago
2015,26421,12107,24659,Mr.,Warren,E,Silver,,Silver Law Office PC,Cedar Street Capital Partners LLC
2015,22909,12107,24659,Mr.,Warren,E,Silver,,Silver Law Office PC,Cedar Street Capital Partners LLC
2015,27888,12107,24659,Mr.,Warren,E,Silver,,Silver Law Office PC,Cedar Street Capital Partners LLC
2015,27888,12107,27663,Mr.,Warren,E,Silver,,Silver Law Office PC,Berger General Contracting LLC
2015,27888,12107,24660,Mr.,Warren,E,Silver,,Silver Law Office PC,"Abdullah, Mutaz"
2015,22909,12107,24660,Mr.,Warren,E,Silver,,Silver Law Office PC,"Abdullah, Mutaz"
2015,26421,12107,24660,Mr.,Warren,E,Silver,,Silver Law Office PC,"Abdullah, Mutaz"
2015,27888,12107,26762,Mr.,Warren,E,Silver,,Silver Law Office PC,4801 N Ravenswood JV
2015,26421,12107,26762,Mr.,Warren,E,Silver,,Silver Law Office PC,4801 N Ravenswood JV
2015,22478,10181,14759,Mr.,Allen,,Shutt,,"Xerox Business Services, LLC","Xerox Business Services, LLC"
2015,26509,13001,26832,Mr.,Allen,,Shutt,,"Xerox Business Services, LLC","Xerox Business Services, LLC"
2015,22716,6381,21542,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,Our Lady of the Resurrection Center Medical Staff
2015,22716,6381,15781,Mr.,Daniel,L,Shomon,Jr.,DAN SHOMON INC.,ELECTRONIC KNOWLEDGE INTERCHANGE
2015,23002,7163,15361,Mr.,Brendan,,Shiller,,Lakeview Strategy Group,Pooh Bah Entertainment
2015,22386,5181,23222,,R. Stratford,,Shields,,"RBC Capital Markets, LLC","RBC Capital Markets, LLC"
2015,22373,6481,18001,Ms.,Rachel,B,Sherman,Esq.,"JCDecaux North America, Inc","JCDecaux North America, Inc"
2015,22373,6481,17983,Ms.,Rachel,B,Sherman,Esq.,"JCDecaux North America, Inc","JCDecaux Airport Chicago, LLC"
2015,28461,13441,24450,Ms.,Sarah,,Sheehan,,Sarah Sheehan,WeemsWay Consulting
2015,22332,12042,24450,Ms.,Sarah,,Sheehan,,Sarah Sheehan,WeemsWay Consulting
2015,28461,13441,28001,Ms.,Sarah,,Sheehan,,Sarah Sheehan,Taser International
2015,22332,12042,24443,Ms.,Sarah,,Sheehan,,Sarah Sheehan,Dentons
2015,28461,13441,24443,Ms.,Sarah,,Sheehan,,Sarah Sheehan,Dentons
2015,22332,12042,23662,Ms.,Sarah,,Sheehan,,Sarah Sheehan,Clarity Partners LLC
2015,28461,13442,,Ms.,Sarah,,Sheehan,,Sarah Sheehan,
2015,28061,4737,16344,Mr.,Donald,P,Shea,,Daspin & Aument,Sterling Bay Companies
2015,28061,4737,25564,Mr.,Donald,P,Shea,,Daspin & Aument,Rosecrance Health Network
2015,28061,4737,24695,Mr.,Donald,P,Shea,,Daspin & Aument,M Brothers Properties LLC
2015,28061,4737,24705,Mr.,Donald,P,Shea,,Daspin & Aument,AAIM Howard and Western LLC
2015,24544,4737,24705,Mr.,Donald,P,Shea,,Daspin & Aument,AAIM Howard and Western LLC
2015,22445,9861,14046,Ms.,Courtney,,Shea,,"Columbia Capital Management, LLC",City of Chicago
2015,22294,12001,14765,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Public Building Commission of Chicago
2015,25245,12001,14765,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Public Building Commission of Chicago
2015,22294,12001,12102,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Northwestern Memorial Hospital
2015,25245,12001,12102,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Northwestern Memorial Hospital
2015,22294,12001,20943,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Metropolitan Pier & Expo Authority
2015,25245,12001,20943,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Metropolitan Pier & Expo Authority
2015,25245,12001,25946,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",City of Chicago 
2015,25245,12001,24491,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Chicago Board of Education
2015,22294,12001,24491,Ms.,Amal,,Shaqildi,,"Neal & Leroy, LLC",Chicago Board of Education
2015,22711,4100,24580,,Nat,,Shapo,,Katten Muchin Rosenman LLP,"Lloyd's Illinois, Inc."
2015,22661,12082,24537,Mrs.,Suzanne ,,Shank,,"Siebert Brandford Shank & Co., L.L.C.","Siebert Brandford Shank & Co., L.L.C."
2015,27890,12064,12385,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),University of Chicago
2015,22793,12064,12385,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),University of Chicago
2015,27879,12064,12385,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),University of Chicago
2015,26384,12064,12385,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),University of Chicago
2015,23625,12064,12385,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),University of Chicago
2015,23624,12064,12385,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),University of Chicago
2015,25581,12064,12385,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),University of Chicago
2015,22793,12064,12122,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Theus Property Holding
2015,23624,12064,12122,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Theus Property Holding
2015,25581,12064,12122,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Theus Property Holding
2015,23625,12064,12122,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Theus Property Holding
2015,23625,12064,21185,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Sterling Bay Companies
2015,25581,12064,21185,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Sterling Bay Companies
2015,22793,12064,21185,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Sterling Bay Companies
2015,23624,12064,21185,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Sterling Bay Companies
2015,27879,12064,21185,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Sterling Bay Companies
2015,27890,12064,21185,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Sterling Bay Companies
2015,26384,12064,21185,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Sterling Bay Companies
2015,22793,12064,24621,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Scottsdale Limited Partnership
2015,26384,12064,24621,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Scottsdale Limited Partnership
2015,25581,12064,24621,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Scottsdale Limited Partnership
2015,27879,12064,24621,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Scottsdale Limited Partnership
2015,27890,12064,24621,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Scottsdale Limited Partnership
2015,23625,12064,24621,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Scottsdale Limited Partnership
2015,23624,12064,24621,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Scottsdale Limited Partnership
2015,22793,12064,21172,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Riverview Realty Partners
2015,23624,12064,21172,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Riverview Realty Partners
2015,27890,12064,21172,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Riverview Realty Partners
2015,26384,12064,21172,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Riverview Realty Partners
2015,27879,12064,21172,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Riverview Realty Partners
2015,25581,12064,21172,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Riverview Realty Partners
2015,23625,12064,21172,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Riverview Realty Partners
2015,23624,12064,24620,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Restoration Hardware, Inc. "
2015,23625,12064,24620,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Restoration Hardware, Inc. "
2015,22793,12064,24620,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Restoration Hardware, Inc. "
2015,27890,12064,24620,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Restoration Hardware, Inc."
2015,26384,12064,24620,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Restoration Hardware, Inc."
2015,25581,12064,24620,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Restoration Hardware, Inc."
2015,27879,12064,24620,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Restoration Hardware, Inc."
2015,23625,12064,21181,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Podmajerskey, Inc."
2015,23624,12064,21181,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Podmajerskey, Inc."
2015,22793,12064,21181,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Podmajerskey, Inc."
2015,27890,12064,24475,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Oxford Capital Group, LLC"
2015,23624,12064,24475,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Oxford Capital Group, LLC"
2015,22793,12064,24475,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Oxford Capital Group, LLC"
2015,23625,12064,24475,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Oxford Capital Group, LLC"
2015,25581,12064,24475,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Oxford Capital Group, LLC"
2015,27879,12064,24475,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Oxford Capital Group, LLC"
2015,26384,12064,24475,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Oxford Capital Group, LLC"
2015,22793,12064,24619,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Mesirow Financial
2015,23624,12064,24473,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),JDL Development Corp
2015,22793,12064,24473,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),JDL Development Corp
2015,27890,12064,24473,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),JDL Development Corp
2015,23625,12064,24473,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),JDL Development Corp
2015,26384,12064,24473,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),JDL Development Corp
2015,27879,12064,24473,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),JDL Development Corp
2015,25581,12064,24473,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),JDL Development Corp
2015,27879,12064,24618,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Harlem Irving Companies
2015,25581,12064,24618,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Harlem Irving Companies
2015,27890,12064,24618,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Harlem Irving Companies
2015,22793,12064,24618,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Harlem Irving Companies
2015,23625,12064,24618,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Harlem Irving Companies
2015,26384,12064,24618,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Harlem Irving Companies
2015,23624,12064,24618,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Harlem Irving Companies
2015,27879,12064,24617,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),DV Urban Realty Partnership LP
2015,26384,12064,24617,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),DV Urban Realty Partnership LP
2015,23624,12064,24617,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),DV Urban Realty Partnership LP
2015,27890,12064,24617,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),DV Urban Realty Partnership LP
2015,23625,12064,24617,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),DV Urban Realty Partnership LP
2015,25581,12064,24617,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),DV Urban Realty Partnership LP
2015,22793,12064,24617,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),DV Urban Realty Partnership LP
2015,26384,12064,24562,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Chicago Lakeside Development, LLC"
2015,23625,12064,24562,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Chicago Lakeside Development, LLC"
2015,23624,12064,24562,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Chicago Lakeside Development, LLC"
2015,27890,12064,24562,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Chicago Lakeside Development, LLC"
2015,25581,12064,24562,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Chicago Lakeside Development, LLC"
2015,27879,12064,24562,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Chicago Lakeside Development, LLC"
2015,22793,12064,24562,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Chicago Lakeside Development, LLC"
2015,22793,12064,24616,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Chicago Children's Museum
2015,23624,12064,24616,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Chicago Children's Museum
2015,23625,12064,24616,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Chicago Children's Museum
2015,27879,12064,24659,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Cedar Street Capital Partners LLC
2015,27890,12064,24659,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Cedar Street Capital Partners LLC
2015,27890,12064,27644,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Broder Properties
2015,27879,12064,27644,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Broder Properties
2015,26384,12064,11842,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Barrett & Porto
2015,23624,12064,11842,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Barrett & Porto
2015,27879,12064,11842,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Barrett & Porto
2015,25581,12064,11842,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Barrett & Porto
2015,22793,12064,11842,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Barrett & Porto
2015,23625,12064,11842,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Barrett & Porto
2015,27890,12064,11842,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Barrett & Porto
2015,22793,12064,18723,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Angelo Gordon Real Estate Inc
2015,27890,12064,18723,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Angelo Gordon Real Estate Inc
2015,26384,12064,18723,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Angelo Gordon Real Estate Inc
2015,23624,12064,18723,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Angelo Gordon Real Estate Inc
2015,25581,12064,18723,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Angelo Gordon Real Estate Inc
2015,27879,12064,18723,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Angelo Gordon Real Estate Inc
2015,23625,12064,18723,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),Angelo Gordon Real Estate Inc
2015,25581,12064,25042,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Akara Partners, LLC"
2015,27879,12064,25042,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Akara Partners, LLC"
2015,23625,12064,25042,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Akara Partners, LLC"
2015,26384,12064,25042,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Akara Partners, LLC"
2015,27890,12064,25042,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"Akara Partners, LLC"
2015,23625,12064,21152,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"AG-OCG 360 North Michigan, L.L.C."
2015,27879,12064,21152,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"AG-OCG 360 North Michigan, L.L.C."
2015,25581,12064,21152,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"AG-OCG 360 North Michigan, L.L.C."
2015,22793,12064,21152,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"AG-OCG 360 North Michigan, L.L.C."
2015,23624,12064,21152,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"AG-OCG 360 North Michigan, L.L.C."
2015,26384,12064,21152,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"AG-OCG 360 North Michigan, L.L.C."
2015,27890,12064,21152,Mr.,Paul,W,Shadle,,DLA Piper LLP (US),"AG-OCG 360 North Michigan, L.L.C."
2015,22543,10122,20441,,Dave ,,Severson,,KCBX Terminals Company,"Koch Companies Public Sector, LLC and Affiliates"
2015,22863,12103,12448,Mr.,Anirudh,,Seth,,"KeyBanc Capital Markets, Inc","KeyBanc Capital Markets, Inc"
2015,22942,7561,22904,Mr.,Thom,M,Serafin,,"Serafin & Associates, Inc.","Walmart Stores, Inc."
2015,22860,7561,16403,Mr.,Thom,M,Serafin,,"Serafin & Associates, Inc.",McDonald's Corporation
2015,22942,7561,16403,Mr.,Thom,M,Serafin,,"Serafin & Associates, Inc.",McDonald's Corporation
2015,22676,12083,16389,,Phoebe,S,Selden,,"Acacia Financial Group, Inc.","Acacia Financial Group, Inc."
2015,26592,7546,12433,Mr.,Jeffrey,,Scruggs,,"Goldman, Sachs & Co.","Goldman, Sachs & Co"
2015,22277,7546,12433,Mr.,Jeffrey,,Scruggs,,"Goldman, Sachs & Co.","Goldman, Sachs & Co"
2015,27443,7552,24643,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","White Castle System, Inc."
2015,22800,7552,24643,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","White Castle System, Inc."
2015,27441,7552,24643,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","White Castle System, Inc."
2015,26562,7552,24643,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","White Castle System, Inc."
2015,22800,7552,21007,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",United Airlines
2015,26562,7552,21007,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",United Airlines
2015,27443,7552,21007,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",United Airlines
2015,27441,7552,21007,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",United Airlines
2015,27441,7552,21026,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",TD Douros McD LLC
2015,27443,7552,21026,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",TD Douros McD LLC
2015,26562,7552,21026,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",TD Douros McD LLC
2015,22800,7552,21026,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",TD Douros McD LLC
2015,27441,7552,12638,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",Tawani Enterprises Inc
2015,27443,7552,12638,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",Tawani Enterprises Inc
2015,26562,7552,12638,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",Tawani Enterprises Inc
2015,22800,7552,12638,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",Tawani Enterprises Inc
2015,27443,7552,24645,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Montrose Green, LLC"
2015,22800,7552,24645,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Montrose Green, LLC"
2015,26562,7552,24645,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Montrose Green, LLC"
2015,27441,7552,24645,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Montrose Green, LLC"
2015,27443,7552,22681,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",Lucas Museum of Narrative Art
2015,27441,7552,22681,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",Lucas Museum of Narrative Art
2015,27443,7552,20076,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Draper & Kramer, Inc"
2015,26562,7552,20076,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Draper & Kramer, Inc"
2015,27441,7552,20076,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Draper & Kramer, Inc"
2015,22800,7552,20076,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Draper & Kramer, Inc"
2015,27443,7552,24644,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Dayton Street Parnters, LLC"
2015,22800,7552,24644,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Dayton Street Parnters, LLC"
2015,27441,7552,24644,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Dayton Street Parnters, LLC"
2015,26562,7552,24644,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC","Dayton Street Parnters, LLC"
2015,22800,7552,13011,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",CenterPoint Properties Trust
2015,26562,7552,13011,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",CenterPoint Properties Trust
2015,27443,7552,13011,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",CenterPoint Properties Trust
2015,27441,7552,13011,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",CenterPoint Properties Trust
2015,26562,7552,21022,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",3200 South Kedzie LLC
2015,27443,7552,21022,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",3200 South Kedzie LLC
2015,27441,7552,21022,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",3200 South Kedzie LLC
2015,22800,7552,21022,Mr.,Andrew,P,Scott,,"Dykema Gossett, PLLC",3200 South Kedzie LLC
